Symbol,Period,Total Asset,TotalLiabilities('000 Baht),Paid-upCap('000 Baht),Equity('000 Baht),Revenue('000 Baht),Expenses('000 Baht),EBITDA('000 Baht),EBIT('000 Baht),Net Profit('000 Baht),EPS**(Baht),Operating Cash Flow('000 Baht),Investing Cash Flow('000 Baht),Financing Cash Flow('000 Baht),Net Cash Flow('000 Baht),Return onEquity+(%),Return onAsset+(%),Gross ProfitMargin(%),Net ProfitMargin(%),EBIT Margin(%),D/E(Times),Int. Coverage(Times),Current Ratio(Times),Quick Ratio(Times),FixedAssetTurnover+(Times),TotalAssetTurnover+(Times),Inventory Turnover+(Times),Average Sale Period+(Days),Accounts Receivable Turnover+(Times),Average Collection Period+(Days),Account Payable Turnover+(Times),Average Payment Period+(Days),Cash Cycle+(Days),Equity Multiplier,Period
Nusa,Q1/2020,11006839.00,5490285.00,7641083.00,5473722.00,189318.00,462957.00,-214655.00,-273639.00,-351544.00,-0.05,-6198.00,13424.00,-15892.00,-8666.00,-13.30,-4.75,2.91,-185.69,-144.54,1.00,-3.44,0.54,0.02,0.40,0.13,0.59,622.06,5.41,67.45,0.73,502.06,187.45,2.01,2020Q1
NUSA,2019,11044115.16,5170503.24,7641078.76,5827710.83,1663578.97,2073307.25,-260946.27,-409728.28,-653189.75,-0.09,975263.88,-249300.41,-1019289.24,-293325.78,-10.11,-3.43,19.07,-39.26,-24.63,0.89,-1.67,0.72,0.03,0.40,0.14,0.58,633.07,21.29,17.15,1.44,253.23,396.98,1.90,2019
NUSA,2018,12852814.61,5650366.77,7641078.76,7087598.00,2975847.45,2995195.80,52691.09,-19348.35,-221709.67,-0.03,2061937.85,-817345.28,-1213766.23,30826.35,-3.16,-0.15,15.60,-7.45,-0.65,0.80,-0.08,0.95,0.09,0.80,0.23,0.71,511.60,102.31,3.57,23.74,15.37,499.79,1.81,2018
NUSA,2017,12854042.47,5753745.93,6947134.13,6961664.68,1560666.12,1641556.00,-3957.74,-80889.88,-240869.26,-0.03,400712.49,-966074.72,539915.24,-25446.99,-3.40,-0.64,28.24,-15.43,-5.18,0.83,-0.49,1.47,0.14,0.57,0.12,0.19,1957.60,63.48,5.75,8.87,41.14,1922.21,1.85,2017
NUSA,2016,12345382.26,4985549.86,6947134.13,7209691.72,1042211.91,1137409.24,-51216.22,-95197.34,-201850.59,-0.03,-346069.99,-513763.73,888933.36,29099.64,-2.76,-0.80,33.19,-19.37,-9.13,0.69,-1.08,2.47,0.02,0.55,0.09,0.09,4125.14,65.63,5.56,5.12,71.31,4059.39,1.71,2016
NUSA,2015,11502179.25,3942607.09,6946884.13,7416918.95,1208471.79,1065049.35,162314.73,143422.44,50301.46,0.01,-2510542.62,-1203521.16,3715015.07,951.29,0.86,1.48,37.66,4.16,11.87,0.53,2.56,4.51,0.01,1.50,0.12,0.10,3549.96,124.39,2.93,3.34,109.38,3443.51,1.55,2015
Nvd,Q3/2015,359127.32,102233.23,130000.00,256894.09,96787.01,94495.81,7766.25,2291.20,1207.35,0.01,60702.33,-78095.57,66727.03,49333.78,5.34,5.93,33.74,1.25,2.37,0.40,9.80,1.61,1.04,2.09,1.11,5.93,61.53,14.38,25.38,2.93,124.45,-37.54,1.40,2015Q3
Nvd,Q4/2015,347692.35,88415.64,130000.00,259276.70,96857.63,94709.38,7569.55,2148.26,2487.02,0.01,47856.04,-84919.78,66727.02,29663.29,6.49,5.70,31.48,2.57,2.22,0.34,0.00,1.70,1.02,2.53,1.35,5.11,71.41,13.83,26.38,3.98,91.60,6.19,1.34,2015Q4
Nvd,Q1/2016,343169.11,80971.63,130000.00,262197.48,97203.31,93886.04,8707.38,3317.27,2920.77,0.02,3363.29,-7687.85,0.00,-4324.56,4.27,3.59,31.72,3.00,3.41,0.31,0.00,1.72,1.03,2.32,1.25,5.90,61.92,12.24,29.82,3.45,105.65,-13.91,1.31,2016Q1
Nvd,Q2/2016,336415.54,92092.85,130000.00,244322.69,69114.82,79347.81,-4612.30,-10232.99,-9967.56,-0.08,12997.44,-17588.71,-6475.53,-11066.80,-1.74,-0.83,22.16,-14.42,-14.81,0.38,0.00,1.37,0.73,2.14,1.21,6.07,60.16,13.02,28.03,3.14,116.38,-28.20,1.38,2016Q2
Nvd,Q3/2016,327199.33,86205.99,130000.00,240993.33,87527.79,90512.38,2575.62,-2984.59,-3329.36,-0.03,14942.08,-23615.64,-6476.02,-15149.58,-3.17,-2.26,26.94,-3.80,-3.41,0.36,-1538.45,1.39,0.82,1.78,1.02,6.13,59.55,12.39,29.47,3.13,116.72,-27.69,1.36,2016Q3
Nvd,Q4/2016,325324.76,89547.17,130000.00,235777.59,87246.69,90865.54,2005.23,-3618.85,-5215.75,-0.04,29947.65,-24093.42,-6476.47,-622.25,-6.30,-4.02,26.07,-5.98,-4.15,0.38,0.00,1.37,0.93,1.74,1.01,6.69,54.53,11.17,32.67,3.28,111.18,-23.99,1.38,2016Q4
Nvd,Q1/2017,7399453.31,3860357.58,878768.10,3449378.73,689156.81,605550.50,94390.99,83606.31,60257.47,0.05,160088.71,-7028.46,-129223.77,59448.32,2.25,1.72,31.65,8.74,12.13,1.12,24.16,2.19,0.34,3.54,0.24,0.33,1097.75,3.00,121.53,3.69,98.81,1120.47,2.15,2017Q1
Nvd,Q2/2017,7818261.67,3963299.25,878768.10,3766030.21,644907.62,575450.98,80732.93,69456.64,53151.52,0.05,156982.85,-21254.90,212003.84,383343.63,5.23,3.59,31.38,8.24,10.77,1.05,20.01,2.25,0.46,5.67,0.37,0.51,709.61,4.88,74.84,5.09,71.66,712.79,2.08,2017Q2
Nvd,Q3/2017,8475136.19,3838454.95,878768.10,4550695.04,660383.32,586969.78,85469.39,73413.54,56045.38,0.05,76864.46,-35557.66,739539.13,816457.77,6.86,5.06,32.47,8.49,11.12,0.84,8.86,2.38,0.60,7.76,0.47,0.64,568.53,6.06,60.26,7.14,51.10,577.69,1.86,2017Q3
Nvd,Q4/2017,9749234.39,5045110.75,1380599.98,4623301.31,613626.26,558883.87,79961.85,54742.38,54034.28,0.04,31879.20,-74125.45,905939.26,899304.85,9.20,5.58,29.26,8.81,8.92,1.09,28.56,1.80,0.40,9.37,0.52,0.75,486.81,11.26,32.42,6.43,56.79,462.44,2.11,2017Q4
Nvd,Q1/2018,9624447.61,4888958.26,1380599.98,4661244.79,559236.94,506557.24,65967.63,52679.71,37943.48,0.03,-1093870.19,-32513.69,647836.53,-478547.35,4.96,2.94,34.26,6.78,9.42,1.05,6.65,2.41,0.42,7.00,0.29,0.38,965.15,4.23,86.22,5.41,67.46,983.91,2.06,2018Q1
Nvd,Q2/2018,11689886.83,6986055.89,1380599.98,4629160.99,455968.24,408709.31,59487.29,47258.93,45039.95,0.03,-1373999.83,-81841.40,1618023.17,162181.95,4.74,2.34,30.62,9.88,10.36,1.51,20.85,2.65,0.50,6.01,0.23,0.26,1386.35,3.70,98.75,4.26,85.66,1399.43,2.53,2018Q2
Nvd,Q3/2018,11354058.46,6561058.36,1380599.98,4720403.22,723209.89,604015.68,132009.73,119194.22,91242.23,0.07,-2264043.69,-296096.00,2050876.90,-509262.79,5.05,2.76,37.00,12.62,16.48,1.39,22.38,4.14,0.45,6.14,0.24,0.25,1475.26,3.95,92.33,4.22,86.58,1481.01,2.41,2018Q3
Nvd,Q4/2018,12452366.04,7658691.73,1380599.98,4665483.52,1276987.80,1082393.19,207331.42,194594.62,96946.30,0.07,-2620855.08,-5469.43,2738480.52,112156.00,5.96,3.73,36.98,7.59,15.24,1.64,31.77,2.99,0.46,7.01,0.27,0.29,1252.88,6.68,54.66,3.68,99.19,1208.36,2.67,2018Q4
Nvd,Q1/2019,12413717.33,7541649.85,1380599.98,4709530.51,891917.93,759022.42,144669.54,132895.51,44047.32,0.03,-581628.74,-38028.07,133309.55,-486347.27,6.04,4.48,35.16,4.94,14.90,1.60,3.84,2.20,0.24,7.54,0.30,0.31,1175.14,6.34,57.58,5.61,65.09,1167.63,2.64,2019Q1
Nvd,Q2/2019,12123314.31,7339629.42,1380599.98,4603281.02,624123.78,571928.80,65532.44,52194.99,2544.23,0.00,-898382.12,-75637.69,49714.22,-924305.59,5.09,4.19,31.14,0.41,8.36,1.59,1.96,1.73,0.12,7.26,0.30,0.27,1341.19,6.34,57.56,6.15,59.32,1339.43,2.63,2019Q2
Nvd,Q3/2019,13744514.32,8919242.83,1380599.98,4640645.24,648670.70,572018.03,99257.82,76652.68,37363.90,0.03,-712113.16,-140182.40,1452728.18,600432.62,3.86,3.64,42.60,5.76,11.82,1.92,3.18,2.01,0.40,7.07,0.27,0.26,1430.95,7.20,50.69,5.10,71.53,1410.11,2.96,2019Q3
Nvd,Q4/2019,12897985.65,8113652.43,1380599.98,4585120.03,600708.55,647582.64,-26558.72,-46874.09,-55525.22,-0.04,-1163175.96,-325919.22,756850.69,-732244.48,0.61,1.70,30.22,-9.24,-7.80,1.77,-450.37,1.82,0.16,5.20,0.22,0.20,1823.57,5.44,67.08,3.42,106.78,1783.88,2.81,2019Q4
Nvd,Q1/2020,12963803.05,8207683.51,1380599.98,4555269.12,366612.61,346165.67,42033.78,20446.94,-9553.66,-0.01,-730812.02,-18561.23,410400.99,-338972.26,-0.54,0.81,37.61,-2.61,5.58,1.80,0.68,2.17,0.11,4.14,0.18,0.15,2414.61,4.81,75.87,3.77,96.71,2393.77,2.85,2020Q1
NVD,2019,12897985.65,8113652.43,1380599.98,4585120.03,2764563.56,2549694.48,282901.07,214869.08,28430.23,0.02,-1163175.96,-325919.22,756850.69,-732244.48,0.61,1.70,34.97,1.03,7.77,1.77,2.52,1.82,0.16,5.20,0.22,0.20,1823.57,5.44,67.08,3.42,106.78,1783.88,2.81,2019
NVD,2018,12452366.04,7658691.73,1380599.98,4665483.52,3014359.07,2600631.60,464796.06,413727.48,276884.21,0.20,-2620855.08,-5469.43,2738480.52,112156.00,5.96,3.73,35.57,9.19,13.73,1.64,25.99,2.99,0.46,7.01,0.27,0.29,1252.88,6.68,54.66,3.68,99.19,1208.36,2.67,2018
NVD,2017,9749234.39,5045110.75,1380599.98,4623301.31,2608074.01,2326855.13,340555.16,281218.87,223488.65,0.18,31879.20,-74125.45,905939.26,899304.85,9.20,5.58,31.25,8.57,10.78,1.09,16.41,1.80,0.40,9.37,0.52,0.75,486.81,11.26,32.42,6.43,56.79,462.44,2.11,2017
NVD,2016,325324.76,89547.17,130000.00,235777.59,341092.60,354611.77,8675.92,-13519.17,-15591.89,-0.12,29947.65,-24093.42,-6476.47,-622.25,-6.30,-4.02,27.13,-4.57,-3.96,0.38,-6968.64,1.37,0.93,1.74,1.01,6.69,54.53,11.17,32.67,3.28,111.18,-23.99,1.38,2016
NVD,2015,347692.35,88415.64,130000.00,259276.70,402163.10,385151.99,36682.29,17011.12,13001.03,0.11,47856.04,-84919.78,66727.02,29663.29,6.49,5.70,33.14,3.23,4.23,0.34,20.60,1.70,1.02,2.53,1.35,5.11,71.41,13.83,26.38,3.98,91.60,6.19,1.34,2015
Ori,Q4/2015,3347494.58,1599066.96,300000.00,1748147.18,704657.17,543635.56,164977.18,161021.60,124829.13,0.21,-321129.26,-141131.00,720202.51,257942.25,37.97,19.10,44.44,17.71,22.85,0.91,57.46,2.38,0.23,36.90,0.78,0.56,653.66,611.36,0.60,5.60,65.15,589.11,1.91,2015Q4
Ori,Q1/2016,3811974.00,1971977.00,300000.00,1839848.00,531611.00,420147.00,120636.00,111464.00,88312.00,0.13,-215870.00,-22172.00,225908.00,-12134.00,33.10,15.94,45.31,16.61,20.97,1.07,207.57,2.05,0.17,31.45,0.70,0.49,748.95,493.66,0.74,3.86,94.55,655.13,2.07,2016Q1
Ori,Q2/2016,4364241.00,2549373.00,330141.00,1814284.00,488880.00,393255.00,105146.00,95625.00,73098.00,0.11,-620523.00,-118565.00,594542.00,-144546.00,29.00,12.07,43.89,14.95,19.56,1.41,43.31,1.69,0.07,13.43,0.59,0.40,907.10,390.93,0.93,3.46,105.40,802.63,2.41,2016Q2
Ori,Q3/2016,5681579.00,3232431.00,330141.00,1898799.00,884694.00,684516.00,210817.00,200178.00,158225.00,0.24,-941855.00,-220059.00,1610121.00,448207.00,40.48,13.60,42.89,17.88,22.63,1.70,83.69,1.89,0.27,13.19,0.62,0.48,767.62,326.05,1.12,4.10,89.08,679.66,2.99,2016Q3
Ori,Q4/2016,6758405.58,4014912.97,550634.45,2193492.19,1299217.74,898014.93,413228.29,401202.82,317928.44,0.10,-1659074.68,-351524.66,2235470.37,224871.03,32.35,16.00,47.36,24.47,30.88,1.83,243.18,2.87,0.29,15.03,0.63,0.50,736.65,367.83,0.99,4.40,82.89,654.76,3.08,2016Q4
Ori,Q1/2017,8447936.00,5529693.00,550979.00,2367778.00,877937.00,659376.00,229810.00,218561.00,171926.00,0.11,-858570.00,-37266.00,750570.00,-145266.00,34.28,14.94,46.75,19.58,24.89,2.34,3582.97,2.15,0.10,16.47,0.58,0.40,903.38,1105.27,0.33,2.48,147.41,756.31,3.57,2017Q1
Ori,Q2/2017,9572767.00,6451896.00,771370.00,2570338.00,1176430.00,869227.00,320025.00,307203.00,238727.00,0.15,-1586563.00,-117340.00,1706408.00,2505.00,40.45,16.17,46.13,20.29,26.11,2.51,239.44,2.18,0.13,13.27,0.61,0.43,844.48,1419.95,0.26,3.07,118.90,725.83,3.72,2017Q2
Ori,Q3/2017,11121327.00,7502848.00,772550.00,3067188.00,1959920.00,1255561.00,721777.00,704359.00,556090.00,0.36,-2414626.00,-884884.00,3556930.00,257420.00,51.74,19.42,46.79,28.37,35.94,2.45,370.91,2.04,0.17,13.74,0.63,0.46,796.14,949.52,0.38,3.47,105.08,691.45,3.63,2017Q3
Ori,Q4/2017,22925359.05,16512866.06,813148.67,5122499.96,5973433.86,4549219.91,1469355.80,1424213.94,1054139.92,0.63,-77807.27,-1570549.89,1947990.33,299633.17,55.25,17.88,27.27,17.65,23.84,3.22,29.83,1.72,0.07,25.01,0.67,0.50,732.48,1565.38,0.23,2.78,131.26,601.45,4.48,2017Q4
Ori,Q1/2018,25509261.00,18581531.00,814603.00,5637983.00,2473665.00,1773859.00,727744.00,699806.00,488846.00,0.30,-811694.00,-1429113.00,3059036.00,818229.00,58.40,18.47,49.53,19.76,28.29,3.30,14.91,1.77,0.13,26.95,0.68,0.50,725.09,0.00,0.00,3.53,103.43,621.66,4.52,2018Q1
Ori,Q2/2018,26321492.00,18854212.00,814603.00,5763044.00,4183607.00,2825353.00,1388492.00,1358254.00,1019381.00,0.63,-149095.00,-2554743.00,2949704.00,245866.00,74.84,23.33,44.01,24.37,32.47,3.27,23.85,2.10,0.10,30.29,0.81,0.57,641.89,0.00,0.00,4.51,81.01,560.88,4.57,2018Q2
Ori,Q3/2018,26745855.00,18326214.00,816361.00,6704009.00,4035321.00,2774034.00,1296121.00,1261287.00,891567.00,0.36,-201889.00,-3150715.00,3264595.00,-88009.00,70.70,25.05,47.43,22.09,31.26,2.73,17.18,2.05,0.06,34.31,0.88,0.63,579.12,0.00,0.00,5.73,63.75,515.37,3.99,2018Q3
Ori,Q4/2018,27203326.87,18402008.54,1224536.97,7437307.41,5945240.25,4645754.30,1340477.19,1299485.96,938158.63,0.39,1385255.97,-3556274.66,3169864.88,998846.20,53.15,18.43,28.15,15.78,21.86,2.47,15.26,1.78,0.14,27.60,0.66,0.45,813.01,0.00,0.00,2.80,130.28,682.74,3.66,2018Q4
Ori,Q1/2019,27515958.00,17579084.00,1224537.00,8573651.00,3453279.00,2481109.00,1001017.00,972170.00,720595.00,0.29,-926331.00,-149115.00,626493.00,-448953.00,50.24,18.45,43.27,20.87,28.15,2.05,16.23,2.22,0.13,23.58,0.66,0.47,776.81,0.00,0.00,4.24,86.09,690.72,3.21,2019Q1
Ori,Q2/2019,28575470.00,18865616.00,1224537.00,8546757.00,3336491.00,2330006.00,1036654.00,1006485.00,737292.00,0.30,-1324807.00,-494691.00,987316.00,-832182.00,45.95,16.54,48.04,22.10,30.17,2.21,15.85,2.47,0.10,18.86,0.61,0.41,880.84,0.00,0.00,3.29,110.79,770.05,3.34,2019Q2
Ori,Q3/2019,30576394.00,20601989.00,1224537.00,8765113.00,3628486.00,2613886.00,1042446.00,1014600.00,687311.00,0.28,-1581179.00,-1132329.00,2212083.00,-501425.00,39.86,14.98,48.83,18.94,27.96,2.35,13.54,2.16,0.11,15.19,0.57,0.40,913.15,0.00,0.00,3.60,101.46,811.69,3.49,2019Q3
Ori,Q4/2019,32079478.55,21145610.86,1226430.86,9656643.97,3703866.29,2435436.54,1300223.73,1268429.75,881935.08,0.36,-1705413.25,-1506998.92,2722976.40,-489435.76,35.42,14.38,47.01,23.81,34.25,2.19,17.04,2.45,0.12,11.37,0.48,0.32,1124.70,0.00,0.00,2.68,136.27,988.43,3.32,2019Q4
Ori,Q1/2020,32601280.00,21731961.00,1226431.00,10256425.00,2547400.00,1649811.00,942259.00,897589.00,595122.00,0.24,-190062.00,-229804.00,150682.00,-269184.00,30.82,13.93,44.64,23.36,35.24,2.12,12.09,2.34,0.10,9.58,0.44,0.30,1202.06,0.00,0.00,3.34,109.25,1092.82,3.18,2020Q1
ORI,2019,32079478.55,21145610.86,1226430.86,9656643.97,14122122.29,9860437.54,4380340.73,4261684.75,3027133.08,1.24,-1705413.25,-1506998.92,2722976.40,-489435.76,35.42,14.38,47.46,21.44,30.18,2.19,15.62,2.45,0.12,11.37,0.48,0.32,1124.70,0.00,0.00,2.68,136.27,988.43,3.32,2019
ORI,2018,27203326.87,18402008.54,1224536.97,7437307.41,16637833.25,12019000.30,4752834.19,4618832.96,3337952.63,1.37,1385255.97,-3556274.66,3169864.88,998846.20,53.15,18.43,40.71,20.06,27.76,2.47,17.60,1.78,0.14,27.60,0.66,0.45,813.01,0.00,0.00,2.80,130.28,682.74,3.66,2018
ORI,2017,22925359.05,16512866.06,813148.67,5122499.96,9987720.86,7333383.91,2740967.80,2654336.94,2020882.92,1.26,-77807.27,-1570549.89,1947990.33,299633.17,55.25,17.88,35.40,20.23,26.58,3.22,52.06,1.72,0.07,25.01,0.67,0.50,732.48,1565.38,0.23,2.78,131.26,601.45,4.48,2017
ORI,2016,6758405.58,4014912.97,550634.45,2193492.19,3199044.74,2390574.93,849827.29,808469.82,637563.44,0.58,-1659074.68,-351524.66,2235470.37,224871.03,32.35,16.00,45.32,19.93,25.27,1.83,119.12,2.87,0.29,15.03,0.63,0.50,736.65,367.83,0.99,4.40,82.89,654.76,3.08,2016
ORI,2015,3347494.58,1599066.96,300000.00,1748147.18,2055083.17,1553056.56,530057.18,502026.60,386322.13,0.79,-321129.26,-141131.00,720202.51,257942.25,37.97,19.10,42.85,18.80,24.43,0.91,29.13,2.38,0.23,36.90,0.78,0.56,653.66,611.36,0.60,5.60,65.15,589.11,1.91,2015
Pf,Q1/2015,31361844.00,22299178.00,5782952.00,9002519.00,2492294.00,2194702.00,351769.00,297592.00,97809.00,0.02,-535292.00,-456831.00,128625.00,-863498.00,4.73,3.95,37.76,3.92,11.94,2.48,2.13,1.56,0.13,12.94,0.40,0.46,796.14,66.67,5.47,3.57,102.33,699.29,3.48,2015Q1
Pf,Q2/2015,40861908.00,27152212.00,7590590.00,10990596.00,3051962.00,2586472.00,559962.00,465490.00,422676.00,0.07,-1226485.00,-2145987.00,2638597.00,-733875.00,8.72,4.38,30.70,13.85,15.25,2.47,3.34,1.61,0.12,4.24,0.36,0.42,867.81,103.43,3.53,3.04,119.94,751.40,3.72,2015Q2
Pf,Q3/2015,43030784.00,29349076.00,7667826.00,10962623.00,3178125.00,3250000.00,102675.00,-71875.00,-187530.00,-0.03,-1765857.00,-3293883.00,4959755.00,-99985.00,3.80,2.38,26.85,-5.90,-2.26,2.68,-0.44,1.98,0.19,3.83,0.32,0.38,967.43,100.61,3.63,2.99,122.15,848.90,3.93,2015Q3
Pf,Q4/2015,43277021.30,29613517.63,7667826.43,10950849.73,4158662.51,3958421.57,400567.86,200240.94,4090.65,0.00,-625581.34,-3912658.15,5094331.89,556092.40,3.62,2.45,28.90,0.10,4.82,2.70,1.04,2.14,0.28,4.03,0.35,0.43,855.20,53.57,6.81,3.11,117.27,744.75,3.95,2015Q4
Pf,Q1/2016,44252828.00,30157057.00,7667826.00,11355109.00,4363483.00,3648306.00,911556.00,715177.00,367316.00,0.05,188746.00,-1442336.00,1088122.00,-165468.00,6.19,3.52,37.04,8.42,16.39,2.66,3.49,2.75,0.34,4.68,0.39,0.48,762.93,61.62,5.92,4.29,85.12,683.74,3.90,2016Q1
Pf,Q2/2016,46445297.00,32554290.00,7667826.00,11203610.00,3037799.00,2887846.00,361335.00,149953.00,-21593.00,0.00,-577012.00,-2331691.00,3027416.00,118713.00,1.68,2.33,31.56,-0.71,4.94,2.91,0.75,2.99,0.36,2.80,0.34,0.44,836.71,80.90,4.51,3.53,103.40,737.82,4.15,2016Q2
Pf,Q3/2016,49872900.00,35948405.00,7667826.00,11280301.00,3791242.00,3470590.00,507028.00,320652.00,68746.00,0.01,-2533549.00,-2555166.00,6355243.00,1266528.00,3.76,2.98,31.57,1.81,8.46,3.19,1.42,2.44,0.35,2.75,0.33,0.42,859.52,94.70,3.85,3.77,96.81,766.57,4.42,2016Q3
Pf,Q4/2016,48790217.16,34853435.69,7667826.43,11388663.79,4359993.92,4061191.38,521961.87,298802.54,-14967.36,0.00,-1891484.25,-3629659.57,4934558.57,-586585.25,3.58,3.23,30.49,-0.34,6.85,3.06,1.26,2.19,0.21,2.62,0.34,0.43,845.65,50.57,7.22,3.48,104.86,748.00,4.28,2016Q4
Pf,Q1/2017,48910021.00,34245738.00,8667826.00,12130131.00,3060132.00,2768043.00,517612.00,292089.00,44700.00,0.01,-205973.00,-562900.00,614678.00,-154195.00,0.65,2.28,37.74,1.46,9.54,2.82,1.24,2.24,0.20,2.39,0.31,0.40,921.53,46.48,7.85,4.00,91.30,838.08,4.03,2017Q1
Pf,Q2/2017,48670463.00,33995212.00,8667826.00,12164970.00,3301441.00,3081512.00,442406.00,219929.00,-29060.00,0.00,481630.00,-953486.00,602750.00,130894.00,0.59,2.38,32.71,-0.88,6.66,2.79,0.94,2.32,0.22,2.36,0.31,0.38,950.56,68.57,5.32,4.12,88.60,867.28,4.00,2017Q2
Pf,Q3/2017,49321527.00,34563169.00,8667826.00,12269637.00,4406721.00,3952747.00,673624.00,453974.00,126683.00,0.01,1685848.00,-1562702.00,703408.00,826554.00,1.08,2.55,32.87,2.87,10.30,2.82,1.71,2.20,0.26,2.34,0.31,0.38,962.21,69.09,5.28,4.31,84.63,882.86,4.02,2017Q3
Pf,Q4/2017,47428470.72,32436635.49,8667826.43,12401705.49,5962415.17,5436829.82,725339.75,525585.34,142434.07,0.01,3433842.56,-494762.02,-1491040.18,1448040.36,2.39,3.10,27.01,2.39,8.81,2.62,2.54,2.81,0.40,2.85,0.35,0.43,840.43,44.18,8.26,4.05,90.08,758.62,3.82,2017Q4
Pf,Q1/2018,48552560.00,33333514.00,8667826.00,12610488.00,4139206.00,3713608.00,600360.00,425598.00,195321.00,0.02,-65420.00,-1546549.00,633846.00,-978123.00,3.52,3.33,36.42,4.72,10.28,2.64,2.61,2.57,0.30,2.98,0.37,0.45,803.26,41.54,8.79,4.74,76.93,735.11,3.85,2018Q1
Pf,Q2/2018,54674509.00,39405890.00,8667826.00,12388515.00,5019651.00,4388177.00,829350.00,631474.00,153004.00,0.02,699620.00,-4072507.00,4188075.00,815188.00,5.03,3.94,33.46,3.05,12.58,3.18,2.69,1.95,0.32,2.36,0.38,0.50,734.48,58.56,6.23,7.25,50.32,690.39,4.41,2018Q2
Pf,Q3/2018,54599222.00,38991829.00,8667826.00,12725234.00,5258862.00,4718980.00,758666.00,539882.00,170068.00,0.02,1525360.00,-6658821.00,4779574.00,-353887.00,5.29,4.08,33.03,3.23,10.27,3.06,2.10,2.20,0.31,2.42,0.39,0.51,713.38,63.29,5.77,5.42,67.29,651.85,4.29,2018Q3
Pf,Q4/2018,57565552.10,41837809.58,8667826.43,12882125.08,5209622.40,4883902.02,539698.04,325720.38,30260.34,0.00,1214194.87,-7201739.17,6874869.38,887325.08,4.34,3.66,33.04,0.58,6.25,3.25,1.33,2.64,0.47,2.50,0.37,0.49,748.82,36.03,10.13,4.30,84.85,674.11,4.47,2018Q4
Pf,Q1/2019,57557404.00,41303507.00,8667826.00,13486945.00,5821760.00,4791564.00,1226652.00,1030196.00,660550.00,0.08,175584.00,-1351845.00,-677161.00,-1853422.00,7.77,4.76,37.84,11.35,17.70,3.06,3.94,2.16,0.28,2.71,0.40,0.51,710.74,31.65,11.53,4.62,79.08,643.18,4.27,2019Q1
Pf,Q2/2019,58138143.00,42183026.00,8667826.00,13357161.00,4770819.00,3913449.00,1057610.00,857370.00,471465.00,0.05,178617.00,-1990766.00,-587885.00,-2400034.00,10.35,4.88,36.56,9.88,17.97,3.16,3.07,2.48,0.25,2.09,0.37,0.49,738.64,39.71,9.19,6.20,58.90,688.92,4.35,2019Q2
