Symbol,Period,Total Asset,TotalLiabilities('000 Baht),Paid-upCap('000 Baht),Equity('000 Baht),Revenue('000 Baht),Expenses('000 Baht),EBITDA('000 Baht),EBIT('000 Baht),Net Profit('000 Baht),EPS**(Baht),Operating Cash Flow('000 Baht),Investing Cash Flow('000 Baht),Financing Cash Flow('000 Baht),Net Cash Flow('000 Baht),Return onEquity+(%),Return onAsset+(%),Gross ProfitMargin(%),Net ProfitMargin(%),EBIT Margin(%),D/E(Times),Int. Coverage(Times),Current Ratio(Times),Quick Ratio(Times),FixedAssetTurnover+(Times),TotalAssetTurnover+(Times),Inventory Turnover+(Times),Average Sale Period+(Days),Accounts Receivable Turnover+(Times),Average Collection Period+(Days),Account Payable Turnover+(Times),Average Payment Period+(Days),Cash Cycle+(Days),Equity Multiplier,Period
Jsp,Q4/2017,"11,695,475.68","6,574,135.30","2,100,000.00","5,104,883.70","1,130,847.20","1,106,223.53","49,702.34","24,623.67","-53,449.69",-0.02,"157,516.02","255,632.97","-591,028.54","-177,879.54",-0.45,2.08,22.94,-4.73,2.18,1.29,0.33,1.62,0.04,99.14,0.37,0.4,921.63,152.74,2.39,2.08,175.1,748.92,2.29,2017Q4
Jsp,Q1/2018,"11,386,296.00","6,217,841.00","2,100,000.00","5,151,808.00","1,044,718.00","920,204.00","148,935.00","124,514.00","46,925.00",0.01,"278,226.00","39,378.00","-226,364.00","91,240.00",-0.47,2.17,27.22,4.49,11.92,1.21,2.12,1.55,0.06,102.55,0.38,0.41,901.2,125.79,2.9,2.13,171.56,732.54,2.21,2018Q1
Jsp,Q2/2018,"10,841,998.00","5,698,522.00","2,100,000.00","5,143,476.00","1,212,576.00","1,089,766.00","142,917.00","122,810.00","-9,979.00",0,"636,998.00","137,682.00","-664,290.00","110,390.00",-0.78,2.69,25.44,-0.82,10.13,1.11,1.91,1.49,0.06,103.75,0.39,0.43,845.34,98.76,3.7,2.27,160.77,688.27,2.11,2018Q2
Jsp,Q3/2018,"10,382,920.00","5,159,259.00","2,100,000.00","5,223,661.00","957,809.00","798,240.00","183,229.00","159,569.00","80,185.00",0.02,"751,691.00","263,093.00","-929,254.00","85,530.00",1.23,3.74,28.22,8.37,16.66,0.99,2.58,1.48,0.06,95.78,0.38,0.39,934.78,148.39,2.46,2.04,179.1,758.14,1.99,2018Q3
Jsp,Q4/2018,"10,015,251.20","4,807,606.07","2,100,000.00","5,207,645.13","700,209.70","645,772.99","74,801.37","54,436.72","-16,016.25",-0.01,"911,446.11","250,171.11","-1,084,402.64","77,214.58",1.96,4.25,33.78,-2.29,7.77,0.92,0.86,1.65,0.06,96.8,0.36,0.39,945.82,136.26,2.68,2.08,175.83,772.67,1.92,2018Q4
Jsp,Q1/2019,"9,674,784.00","4,456,498.00","2,100,000.00","5,218,286.00","729,338.00","643,128.00","108,112.00","86,210.00","10,641.00",0,"352,234.00","44,814.00","-254,964.00","142,084.00",1.25,4.02,27.84,1.46,11.82,0.85,1.38,1.53,0.12,87.65,0.34,0.4,906.01,125.67,2.9,2.05,177.93,730.98,1.85,2019Q1
Jsp,Q2/2019,"9,271,804.00","4,180,751.00","2,100,000.00","5,091,053.00","361,343.00","401,148.00","-17,014.00","-39,805.00","-92,083.00",-0.02,"363,810.00","56,055.00","-485,884.00","-66,019.00",-0.34,2.59,20.07,-25.48,-11.02,0.82,-1.39,1.78,0.05,68.87,0.27,0.28,"1,313.04",100.8,3.62,1.6,227.58,"1,089.08",1.82,2019Q2
Jsp,Q3/2019,"9,157,748.00","4,090,545.00","2,100,000.00","5,067,203.00","549,655.00","511,737.00","60,918.00","37,918.00","-23,850.00",-0.01,"500,994.00","108,711.00","-541,908.00","67,797.00",-2.36,1.42,24.87,-4.34,6.9,0.81,0.82,1.97,0.1,74.78,0.24,0.26,"1,404.89",97.47,3.74,1.64,222.46,"1,186.18",1.81,2019Q3
Jsp,Q4/2019,"8,707,176.13","3,691,809.44","2,100,000.00","5,015,366.70","565,806.47","561,396.94","27,019.07","4,409.53","-51,835.72",-0.01,"701,709.45","51,020.62","-694,669.74","58,060.33",-3.07,0.95,21.32,-9.16,0.78,0.74,0.1,2.05,0.1,75.84,0.24,0.26,"1,429.53",163.48,2.23,1.91,190.75,"1,241.01",1.74,2019Q4
Jsp,Q1/2020,"8,386,391.00","3,475,869.00","2,100,000.00","4,910,522.00","278,056.00","352,523.00","-52,243.00","-74,467.00","-104,845.00",-0.02,"-36,328.00","22,010.00","-180,165.00","-194,483.00",-5.38,-0.8,11.95,-37.71,-26.78,0.71,-1.74,2.23,0.08,58.59,0.2,0.24,"1,523.77",21.89,16.68,1.79,203.48,"1,336.97",1.71,2020Q1
JSP,2019,"8,707,176.13","3,691,809.44","2,100,000.00","5,015,366.70","2,219,718.47","2,130,985.94","179,035.07","88,732.53","-157,127.72",-0.04,"701,709.45","51,020.62","-694,669.74","58,060.33",-3.07,0.95,24.44,-7.08,4,0.74,0.49,2.05,0.1,75.84,0.24,0.26,"1,429.53",163.48,2.23,1.91,190.75,"1,241.01",1.74,2019
JSP,2018,"10,015,251.20","4,807,606.07","2,100,000.00","5,207,645.13","3,895,769.70","3,434,439.99","549,882.37","461,329.72","101,304.75",0.02,"911,446.11","250,171.11","-1,084,402.64","77,214.58",1.96,4.25,28.09,2.6,11.84,0.92,1.86,1.65,0.06,96.8,0.36,0.39,945.82,136.26,2.68,2.08,175.83,772.67,1.92,2018
JSP,2017,"11,695,475.68","6,574,135.30","2,100,000.00","5,104,883.70","4,521,869.20","4,269,979.53","357,009.34","251,889.67","-23,047.69",-0.01,"157,516.02","255,632.97","-591,028.54","-177,879.54",-0.45,2.08,24.48,-0.51,5.57,1.29,1.24,1.62,0.04,99.14,0.37,0.4,921.63,152.74,2.39,2.08,175.1,748.92,2.29,2017
JSP,2016,"12,521,181.03","7,332,171.92","2,100,000.00","5,171,124.95","3,327,088.43","2,970,892.53","450,196.25","356,195.90","123,798.12",0.03,"-3,299,543.18","275,246.74","3,310,644.24","286,347.80",2.41,3.32,27.99,3.72,10.71,1.42,2.84,1.62,0.06,60.93,0.31,0.29,"1,258.54",309.29,1.18,2.01,182.01,"1,077.72",2.42,2016
JSP,2015,"8,905,652.78","3,800,333.77","2,100,000.00","5,088,647.92","3,207,380.65","2,246,641.31","979,702.70","960,739.34","701,935.98",0.17,"-2,693,785.90","967,087.94","-416,982.62","-2,143,680.59",13.72,10.65,44.53,21.89,29.95,0.75,29.48,2.49,0.02,80.07,0.36,0.32,"1,125.23",659.46,0.55,3.84,94.95,"1,030.84",1.75,2015
Kc,Q1/2015,"2,690,445.00","1,303,327.00","875,000.00","1,387,118.00","118,101.00","104,021.00","14,868.00","14,080.00","1,752.00",0,"-20,737.00",76,"31,841.00","11,180.00",2.9,3.6,38.92,1.48,11.92,0.94,1.19,2.88,0.02,61.51,0.21,0.15,"2,475.08",0,0,1.99,182.99,"2,292.09",1.94,2015Q1
Kc,Q2/2015,"2,641,816.00","1,283,306.00","875,000.00","1,358,510.00","144,569.00","144,925.00",435,-356,"-11,109.00",-0.01,"17,728.00","1,543.00","-19,638.00",-367,1.3,2.74,25.35,-7.68,-0.25,0.94,-0.03,2.35,0.01,60.16,0.22,0.16,"2,334.59",0,0,2.41,151.76,"2,182.83",1.94,2015Q2
Kc,Q3/2015,"2,270,784.00","905,811.00","875,000.00","1,364,973.00","574,128.00","554,977.00","19,905.00","19,151.00","6,464.00",0.01,"484,305.00","-101,077.00","-363,111.00","20,117.00",0.41,2.28,8.77,1.13,3.34,0.66,1.47,3.28,0.05,103.21,0.4,0.38,950.01,0,0,5.27,69.26,880.75,1.66,2015Q3
Kc,Q4/2015,"2,060,086.41","1,255,624.36","875,000.00","804,462.05","99,986.92","499,599.51","-398,784.77","-399,612.59","-408,839.32",-0.47,"547,766.52","-90,652.02","-436,429.43","20,685.08",-37.15,-15.45,45.1,-408.89,-399.66,1.56,-42.88,1.18,0.02,88.58,0.39,0.42,861.85,0,0,5.23,69.81,792.04,2.56,2015Q4
Kc,Q1/2016,"1,862,284.00","1,071,049.00","875,000.00","791,235.00","232,034.00","233,381.00",-299,"-1,347.00","-13,227.00",-0.02,"138,899.00",424,"-156,119.00","-16,796.00",-39.18,-16.79,10.34,-5.7,-0.58,1.35,-0.13,1.14,0.01,86.01,0.46,0.53,694.34,0,0,7.66,47.66,646.68,2.35,2016Q1
Kc,Q2/2016,"1,672,189.00","832,734.00","875,000.00","839,455.00","287,326.00","231,380.00","57,025.00","55,946.00","48,222.00",0.06,"306,421.00","-2,710.00","-327,329.00","-23,618.00",-33.43,-15.11,20.33,16.78,19.47,0.99,7.17,1.25,0.01,98.45,0.55,0.63,579.8,0,0,12.34,29.58,550.21,1.99,2016Q2
Kc,Q3/2016,"1,615,547.00","721,307.00","875,000.00","894,240.00","225,718.00","151,670.00","76,340.00","74,048.00","54,699.00",0.06,"378,269.00","42,618.00","-418,145.00","2,742.00",-28.25,-13.94,11.74,24.23,32.81,0.81,9,1.25,0.05,64.47,0.43,0.44,832.36,0,0,7.8,46.8,785.56,1.81,2016Q3
Kc,Q4/2016,"1,544,933.44","644,403.13","875,000.00","900,530.30","112,053.45","107,079.27","6,682.99","4,974.18","-1,661.84",0,"418,672.36","54,200.47","-467,448.37","5,424.46",10.34,7.42,20.12,-1.48,4.44,0.72,0.5,1.29,0.05,65.8,0.48,0.59,616.11,0,0,8.92,40.93,575.18,1.72,2016Q4
Kc,Q1/2017,"1,360,271.98","633,956.25","875,000.00","726,315.72","73,973.88","154,199.28","-79,209.80","-80,225.40","-86,380.29",-0.1,"19,795.92","-2,822.14","-16,667.62",306.16,1.97,3.4,10.65,-116.77,-108.45,0.87,-13.03,1.17,0.06,49.24,0.43,0.53,693.25,0,0,10.73,34,659.25,1.87,2017Q1
Kc,Q2/2017,"1,320,604.10","625,007.05","875,000.00","695,597.05","69,903.01","78,648.01","-7,712.76","-8,745.00","-24,886.03",-0.03,"32,101.87","-3,185.61","-37,938.30","-9,022.03",-8.34,-1.05,17.64,-35.6,-12.51,0.9,-0.54,1.12,0.04,36.04,0.32,0.41,884.34,0,0,10.55,34.6,849.74,1.90,2017Q2
Kc,Q3/2017,"1,294,714.48","651,054.35","875,000.00","643,660.13","82,700.04","114,161.32","-30,426.95","-31,461.28","-51,936.92",-0.06,"59,758.91","-4,303.27","-45,766.26","9,689.38",-22.2,-8.34,8.22,-62.8,-38.04,1.01,-1.54,1.03,0.07,24.37,0.23,0.4,916.35,0,0,9.02,40.45,875.9,2.01,2017Q3
Kc,Q4/2017,"1,214,621.39","668,885.07","875,000.00","545,736.32","81,294.22","152,282.55","-69,903.02","-70,988.33","-90,774.70",-0.11,"77,138.24","-2,025.71","-49,398.79","25,713.74",-35.93,-14.3,-21.72,-111.66,-87.32,1.23,-3.64,0.67,0.09,24.38,0.22,0.52,698.4,0,0,10.22,35.72,662.68,2.23,2017Q4
Kc,Q1/2018,"1,209,990.82","692,552.87","875,000.00","517,437.95","58,126.70","68,472.74","-9,273.37","-10,346.04","-28,298.37",-0.03,"14,260.15",-205.14,"-3,609.26","10,445.75",-32.44,-9.91,33.05,-48.68,-17.8,1.34,-0.58,0.64,0.1,24.66,0.23,0.52,702.77,0,0,7.62,47.9,654.86,2.34,2018Q1
Kc,Q2/2018,"1,185,217.72","701,721.65","875,000.00","483,496.06","54,981.32","70,754.30","-14,687.54","-15,772.97","-33,941.89",-0.04,"7,957.45",-344.14,"-11,710.88","-4,097.57",-34.76,-10.26,28.18,-61.73,-28.69,1.45,-0.87,0.59,0.08,25.38,0.22,0.51,720.6,0,0,6.68,54.67,665.93,2.45,2018Q2
Kc,Q3/2018,"1,172,623.45","686,774.69","875,000.00","485,848.76","50,877.83","47,450.90","4,533.23","3,426.93","3,121.80",0,"-37,607.42","24,929.36","-14,321.40","-26,999.45",-26.68,-7.59,36.65,6.14,6.74,1.41,11.23,0.62,0.05,23.33,0.2,0.42,874.93,0,0,4.51,80.94,793.99,2.41,2018Q3
Kc,Q4/2018,"1,176,169.32","718,089.48","875,000.00","458,079.85","49,087.89","61,529.50","-11,312.23","-12,441.61","-28,538.50",-0.03,"7,914.53","-23,105.30","-16,140.96","-31,331.72",-17.62,-2.94,9.36,-58.14,-25.35,1.57,-0.93,0.49,0.04,21.06,0.18,0.38,973.02,0,0,2.48,147.21,825.82,2.57,2018Q4
Kc,Q1/2019,"1,155,836.43","720,967.86","875,000.00","434,868.57","70,253.65","77,752.23","-6,443.14","-7,498.58","-23,211.28",-0.03,"8,986.95","6,458.48","-2,906.99","12,538.44",-17.5,-2.73,28.77,-33.04,-10.67,1.66,-0.57,0.47,0.06,24.31,0.19,0.43,843.04,0,0,2.78,131.4,711.64,2.66,2019Q1
Kc,Q2/2019,"1,130,643.91","726,506.27","875,000.00","404,137.64","56,145.16","73,295.70","-16,032.70","-17,150.54","-30,730.93",-0.04,"13,564.24","6,045.39","-6,929.90","12,679.73",-18.05,-2.91,21.74,-54.73,-30.55,1.8,-1.31,0.43,0.06,26.85,0.2,0.48,764.93,0,0,2.99,121.88,643.05,2.80,2019Q2
Kc,Q3/2019,"1,118,814.38","744,918.61","875,000.00","373,895.77","41,664.55","60,136.36","-17,380.31","-18,471.81","-30,241.87",-0.03,"16,154.58","5,539.86","-11,449.17","10,245.26",-26.22,-4.85,23.03,-72.58,-44.33,1.99,-1.57,0.48,0.06,27.27,0.19,0.52,696.22,0,0,2.97,122.9,573.32,2.99,2019Q3
Kc,Q4/2019,"916,453.73","615,041.17","875,000.00","301,412.55","104,390.77","163,992.78","-58,502.96","-59,602.02","-71,523.65",-0.08,"-19,044.58","127,192.02","-108,396.75",-249.32,-41,-9.82,28.44,-68.52,-57.1,2.04,-6.83,0.91,0.05,38.31,0.26,0.6,612.55,0,0,2.74,133.31,479.24,3.04,2019Q4
Kc,Q1/2020,"899,309.88","629,523.22","875,000.00","269,786.66","49,340.14","71,424.17","-20,017.59","-22,084.03","-31,325.56",-0.04,"-6,899.04","3,264.51","-6,426.86","-10,061.40",-46.5,-11.42,23.27,-63.49,-44.76,2.33,-2.61,0.86,0.03,41.17,0.24,0.59,615.88,0,0,2.65,137.82,478.07,3.33,2020Q1
KC,2019,"916,453.73","615,041.17","875,000.00","301,412.55","271,594.10","374,317.05","-98,359.11","-102,722.95","-155,707.73",-0.18,"-19,044.58","127,192.02","-108,396.75",-249.32,-41,-9.82,25.94,-57.33,-37.82,2.04,-2.2,0.91,0.05,38.31,0.26,0.6,612.55,0,0,2.74,133.31,479.24,3.04,2019
KC,2018,"1,176,169.32","718,089.48","875,000.00","458,079.85","213,020.84","248,154.53","-30,739.91","-35,133.69","-88,426.06",-0.1,"7,914.53","-23,105.30","-16,140.96","-31,331.72",-17.62,-2.94,27.46,-41.51,-16.49,1.57,-0.69,0.49,0.04,21.06,0.18,0.38,973.02,0,0,2.48,147.21,825.82,2.57,2018
KC,2017,"1,214,621.39","668,885.07","875,000.00","545,736.32","306,477.78","503,730.44","-193,085.17","-197,252.65","-259,810.58",-0.3,"77,138.24","-2,025.71","-49,398.79","25,713.74",-35.93,-14.3,1.83,-84.77,-64.36,1.23,-3.17,0.67,0.09,24.38,0.22,0.52,698.4,0,0,10.22,35.72,662.68,2.23,2017
KC,2016,"1,544,933.44","644,403.13","875,000.00","900,530.30","857,130.45","723,445.27","139,812.99","133,685.18","88,116.16",0.1,"418,672.36","54,200.47","-467,448.37","5,424.46",10.34,7.42,15.61,10.28,15.6,0.72,3.7,1.29,0.05,65.8,0.48,0.59,616.11,0,0,8.92,40.93,575.18,1.72,2016
KC,2015,"2,060,086.41","1,255,624.36","875,000.00","804,462.05","936,783.92","1,303,523.51","-363,578.77","-366,739.59","-411,733.32",-0.47,"547,766.52","-90,652.02","-436,429.43","20,685.08",-37.15,-15.45,18.78,-43.95,-39.15,1.56,-8.05,1.18,0.02,88.58,0.39,0.42,861.85,0,0,5.23,69.81,792.04,2.56,2015
Kun,Q4/2019,"940,408.06","481,359.08","300,000.00","457,782.09","191,577.21","174,452.96","19,089.83","17,124.25","13,510.72",0.02,"-20,817.99",-745.54,"74,272.32","52,708.80",14.98,8.4,24.71,7.05,8.94,1.05,356.68,2.13,0.16,9.74,0.74,0.8,458.59,228.65,1.6,3.55,102.91,357.28,2.05,2019Q4
Kun,Q1/2020,"992,798.54","522,234.49","300,000.00","469,290.82","162,550.79","148,004.49","16,223.13","14,546.30","11,508.72",0.02,"-13,774.39","-1,663.02","34,169.18","18,731.77",11.49,7.07,24.2,7.08,8.95,1.11,138.5,1.62,0.15,11.18,0.66,0.66,557.03,169.83,2.15,3.61,101.2,457.97,2.12,2020Q1
KUN,2019,"940,408.06","481,359.08","300,000.00","457,782.09","652,669.51","578,786.45","81,453.44","73,883.06","56,312.35",0.12,"-20,817.99",-745.54,"74,272.32","52,708.80",14.98,8.4,27.63,8.63,11.32,1.05,25.6,2.13,0.16,9.74,0.74,0.8,458.59,228.65,1.6,3.55,102.91,357.28,2.05,2019
Kwg,Q1/2015,"1,641,632.00","1,497,466.00","2,200,000.00","216,871.00","92,514.00","83,685.00","9,405.00","8,829.00","-5,897.00",-0.03,"2,593.00",-719,"-8,830.00","-6,956.00",-14.38,0.5,26.49,-6.37,9.54,6.9,0.77,1.16,0.02,46.77,0.25,0.23,"1,564.90",821.46,0.44,5.55,65.8,"1,499.54",7.57,2015Q1
Kwg,Q2/2015,"1,644,504.00","1,537,166.00","2,200,000.00","191,184.00","73,891.00","99,769.00","-25,302.00","-25,878.00","-26,111.00",-0.12,"1,674.00","-1,721.00","-7,285.00","-7,332.00",-21.21,-0.5,26.45,-35.34,-35.02,8.04,-2.27,1.15,0.02,43.26,0.22,0.21,"1,722.31",821.15,0.44,4.95,73.77,"1,648.99",8.60,2015Q2
Kwg,Q3/2015,"1,688,440.00","1,603,001.00","2,200,000.00","175,184.00","67,776.00","78,149.00","-9,824.00","-10,373.00","-16,409.00",-0.07,"-55,186.00","-2,701.00","53,575.00","-4,312.00",-26.02,-1.15,29.41,-24.21,-15.3,9.15,-0.87,1.13,0.02,42.5,0.2,0.2,"1,869.35",342.28,1.07,5.7,64.03,"1,806.38",9.64,2015Q3
Kwg,Q4/2015,"1,722,918.00","1,662,540.00","2,200,000.00","156,254.00","103,794.00","114,776.00","-10,519.00","-10,982.00","-18,843.00",-0.09,"-55,378.00","-3,996.00","69,955.00","10,581.00",-35.41,-2.27,20.02,-18.15,-10.58,10.64,-0.92,1.09,0.03,42.5,0.19,0.18,"1,977.62",876.72,0.42,4.03,90.49,"1,887.54",11.03,2015Q4
Kwg,Q1/2016,"1,714,758.00","1,690,867.00","2,200,000.00","126,846.00","59,487.00","84,094.00","-24,053.00","-24,607.00","-29,445.00",-0.13,"-36,948.00","-1,749.00","15,522.00","-23,175.00",-52.84,-4.28,24.84,-49.5,-41.37,13.33,-2.06,1.07,0.01,37.46,0.17,0.18,"2,076.25",418.45,0.87,4.23,86.3,"1,990.82",13.52,2016Q1
Kwg,Q2/2016,"1,719,811.00","1,715,556.00","2,200,000.00","111,275.00","90,124.00","97,208.00","-6,590.00","-7,084.00","-15,578.00",-0.07,"-15,216.00","-2,606.00","37,450.00","19,628.00",-53.08,-3.15,21.71,-17.29,-7.86,15.42,-0.56,1.06,0.05,44.17,0.19,0.19,"1,910.57",438.69,0.83,4.43,82.4,"1,829.01",15.46,2016Q2
Kwg,Q3/2016,"1,691,404.00","1,692,551.00","2,200,000.00","106,356.00","132,855.00","124,612.00","8,679.00","8,243.00","-4,933.00",-0.02,"52,773.00","-4,609.00","11,399.00","59,563.00",-48.87,-2.04,23.45,-3.71,6.2,15.91,0.6,1.04,0.08,53.9,0.22,0.23,"1,570.09",402.71,0.91,5.9,61.9,"1,509.09",15.90,2016Q3
Kwg,Q4/2016,"2,429,389.01","2,221,916.50","2,200,000.00","213,868.89","301,628.04","52,310.74","249,704.16","249,317.29","110,723.53",0.51,"58,129.81","-31,349.98","-10,497.37","16,282.46",32.84,10.88,63.63,36.71,82.66,10.39,16.7,0.99,0.05,86.94,0.28,0.19,"1,931.35",77.65,4.7,3.74,97.62,"1,838.43",11.36,2016Q4
Kwg,Q1/2017,"3,368,448.00","2,275,012.00","5,699,515.00","1,105,902.00","36,690.00","52,177.00","-15,122.00","-15,487.00","-28,342.00",-0.13,"1,608.00","-45,252.00","940,371.00","896,727.00",10.04,9.25,32.3,-77.25,-42.21,2.06,-0.82,1.59,0.72,45.45,0.22,0.17,"2,133.28",101.84,3.58,3.25,112.23,"2,024.63",3.05,2017Q1
Kwg,Q2/2017,"4,647,543.00","2,462,603.00","9,240,000.00","2,203,151.00","333,469.00","107,237.00","226,585.00","226,232.00","173,154.00",0.3,"-826,694.00","-791,996.00","1,999,179.00","380,489.00",21.66,14.71,27.86,51.93,67.84,1.12,18.01,1.88,0.35,35.8,0.25,0.13,"2,785.80",55.79,6.54,3.53,103.36,"2,688.98",2.11,2017Q2
Kwg,Q3/2017,"4,622,238.00","2,427,877.00","9,240,000.00","2,197,594.00","162,833.00","166,146.00",-814,"-3,313.00","-14,992.00",-0.02,"-747,066.00","-803,800.00","1,953,976.00","403,110.00",19.17,14.47,28.1,-9.21,-2.03,1.1,-0.2,1.79,0.36,27.23,0.26,0.15,"2,387.62",82.54,4.42,4.36,83.74,"2,308.30",2.10,2017Q3
Kwg,Q4/2017,"4,738,444.74","2,584,968.57","9,240,000.00","2,162,139.52","111,343.21","141,534.42","-27,536.66","-30,191.22","-40,423.03",-0.07,"-714,344.23","-957,341.72","2,092,582.56","420,896.61",5.87,4.95,26.63,-36.3,-27.12,1.2,-1.92,1.71,0.36,22.07,0.18,0.2,"1,851.60",36.79,9.92,5.69,64.14,"1,797.38",2.19,2017Q4
Kwg,Q1/2018,"7,330,198.00","3,902,627.00","13,170,535.00","3,400,564.00","500,093.00","113,558.00","389,275.00","386,535.00","244,677.00",0.24,"12,768.00","-4,515.00","939,895.00","948,148.00",15.21,10.83,31.92,48.93,77.29,1.15,24.51,2.44,1.09,32.89,0.21,0.23,"1,596.43",34.75,10.5,6.53,55.9,"1,551.03",2.16,2018Q1
Kwg,Q2/2018,"8,704,621.00","5,496,249.00","13,170,535.00","3,183,724.00","-5,736.00","199,764.00","-202,355.00","-205,500.00","-215,027.00",-0.16,"111,904.00","-559,577.00","959,077.00","511,404.00",-1.69,2.21,33.9,"3,748.73","3,582.64",1.73,-11.2,1.92,0.61,16.68,0.11,0.18,"2,078.85",5.32,68.62,0.87,420.6,"1,726.87",2.73,2018Q2
Kwg,Q3/2018,"8,016,297.00","5,038,000.00","13,170,535.00","3,013,898.00","75,965.00","135,932.00","-56,312.00","-59,967.00","-78,677.00",-0.06,"-507,705.00","-102,147.00","930,501.00","320,649.00",-3.43,1.44,37.55,-103.57,-78.94,1.67,-3.27,2.1,0.77,11.64,0.11,0.13,"2,885.09",1.49,244.54,1.4,261.3,"2,868.34",2.66,2018Q3
Kwg,Q4/2018,"8,170,204.21","5,111,026.90","13,170,534.70","3,099,431.20","212,731.72","78,662.01","138,520.09","134,069.72","84,287.27",0.07,"-555,920.84","-306,975.33","990,333.99","127,437.82",1.34,3.95,180.08,39.62,63.02,1.65,6.91,1.66,0.44,11.17,0.12,0.1,"3,689.14",1.55,235.97,1.01,361.31,"3,563.80",2.64,2018Q4
Kwg,Q1/2019,"8,020,748.00","5,125,751.00","13,170,535.00","2,939,800.00","-33,274.00","113,868.00","-139,706.00","-147,142.00","-159,917.00",-0.12,"-159,572.00","-1,893.00","-13,688.00","-175,153.00",-11.65,-3.63,234.49,480.61,442.21,1.74,-8.49,1.45,0.3,3.71,0.03,0.09,"3,920.34",0.49,748.65,1.08,337.61,"4,331.38",2.73,2019Q1
Kwg,Q2/2019,"7,976,145.00","5,179,485.00","13,170,535.00","2,842,421.00","40,728.00","122,599.00","-74,247.00","-81,871.00","-97,790.00",-0.07,"-316,046.00","-154,948.00","101,391.00","-369,603.00",-8.37,-1.86,-75.68,-240.11,-201.02,1.82,-4.85,1.32,0.18,4.44,0.04,0.08,"4,350.85",-0.13,"-2,910.55",0.33,"1,118.03",322.26,2.81,2019Q2
Kwg,Q3/2019,"7,864,906.00","5,118,613.00","13,170,535.00","2,794,405.00","66,299.00","96,399.00","-22,386.00","-30,100.00","-48,531.00",-0.04,"-359,746.00","-16,208.00","83,690.00","-292,264.00",-7.64,-1.57,53.59,-73.2,-45.4,1.83,-1.45,1.18,0.21,4.47,0.04,0.03,"12,743.98",0.03,"11,498.52",0.14,"2,697.67","21,544.83",2.81,2019Q3
Kwg,Q4/2019,"7,847,168.20","5,180,976.76","13,170,534.70","2,720,040.48","48,286.29","107,631.93","-52,004.74","-59,345.65","-72,577.62",-0.05,"-425,365.39","-59,158.01","105,178.32","-379,345.09",-13.02,-3.98,-256.32,-150.31,-122.9,1.9,-3.13,1.04,0.16,1.68,0.02,0.09,"4,237.86",0.42,860.54,0.54,673.82,"4,424.59",2.88,2019Q4
Kwg,Q1/2020,"7,881,952.00","5,285,511.00","13,170,535.00","2,659,251.00","55,548.00","120,052.00","-51,836.00","-64,504.00","-75,287.00",-0.06,"-113,684.00","-4,303.00","71,725.00","-46,262.00",-10.51,-2.97,26.24,-135.54,-116.12,1.99,-3.27,1.17,0.16,3.21,0.03,0.08,"4,708.94",0.94,388.32,0.52,698.65,"4,398.60",2.96,2020Q1
KWG,2019,"7,847,168.20","5,180,976.76","13,170,534.70","2,720,040.48","122,039.29","440,497.93","-288,343.74","-318,458.65","-378,815.62",-0.28,"-425,365.39","-59,158.01","105,178.32","-379,345.09",-13.02,-3.98,-82.79,-310.4,-260.95,1.9,-4.31,1.04,0.16,1.68,0.02,0.09,"4,237.86",0.42,860.54,0.54,673.82,"4,424.59",2.88,2019
KWG,2018,"8,170,204.21","5,111,026.90","13,170,534.70","3,099,431.20","776,026.72","520,890.01","269,127.09","255,136.72","35,260.27",0.03,"-555,920.84","-306,975.33","990,333.99","127,437.82",1.34,3.95,2.53,4.54,32.88,1.65,3.55,1.66,0.44,11.17,0.12,0.1,"3,689.14",1.55,235.97,1.01,361.31,"3,563.80",2.64,2018
KWG,2017,"4,738,444.74","2,584,968.57","9,240,000.00","2,162,139.52","643,854.21","466,613.42","183,112.34","177,240.78","69,688.97",0.09,"-714,344.23","-957,341.72","2,092,582.56","420,896.61",5.87,4.95,28,10.82,27.53,1.2,2.78,1.71,0.36,22.07,0.18,0.2,"1,851.60",36.79,9.92,5.69,64.14,"1,797.38",2.19,2017
KWG,2016,"2,429,389.01","2,221,916.50","2,200,000.00","213,868.89","575,911.04","350,041.74","227,740.16","225,869.29","60,767.53",0.28,"58,129.81","-31,349.98","-10,497.37","16,282.46",32.84,10.88,30.12,10.55,39.22,10.39,4.26,0.99,0.05,86.94,0.28,0.19,"1,931.35",77.65,4.7,3.74,97.62,"1,838.43",11.36,2016
KWG,2015,"1,722,918.00","1,662,540.00","2,200,000.00","156,254.00","321,107.00","359,511.00","-36,240.00","-38,404.00","-67,260.00",-0.31,"-55,378.00","-3,996.00","69,955.00","10,581.00",-35.41,-2.27,25.18,-20.95,-11.96,10.64,-0.82,1.09,0.03,42.5,0.19,0.18,"1,977.62",876.72,0.42,4.03,90.49,"1,887.54",11.03,2015
Lalin,Q1/2015,"7,445,276.00","2,886,174.00","825,000.00","4,559,102.00","359,075.00","297,287.00","71,657.00","61,788.00","46,160.00",0.06,"-74,699.00","133,150.00","29,096.00","87,547.00",7.92,6.49,39.28,12.86,17.21,0.63,16.61,3.95,0.1,6.53,0.29,0.21,"1,763.40",36.32,10.05,7.19,50.79,"1,722.65",1.63,2015Q1
